Age,Tenure,MonthlyCharges,TotalCharges,AverageUsageHours,SupportTickets,ChargePerMonth,TicketRatio,UsagePerDollar,CustomerValueScore,ContractRiskScore,EngagementScore,Gender,ContractType_Month-to-month,ContractType_One year,ContractType_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment_At Risk Customer,Segment_Loyal Customer,Segment_New Customer,Segment_Regular Customer,Segment_VIP Customer
-1.2798659030738357,-0.11235288515559157,-1.4056017892633637,-0.6695576073742732,-0.9619065321746768,0.5181359154453159,-1.4422383403570735,-0.2970740224790687,0.4574319617169619,-0.6557155217233536,0.8214043092290633,-0.9245139563030694,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.334882663582873,1.4953678659380163,1.2673838998994766,2.522403291993609,1.5517761819845712,-0.4052929126518432,1.250954110019016,-0.7055336669429295,-0.24643523985712232,2.497557590160992,0.8214043092290633,0.9283761725274644,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0858547988147669,-1.0055310802075959,0.3650585001099756,-0.8007723862103432,-0.19525627982142968,-1.3287217407490024,0.40054972302737574,-0.8108067711861927,-0.5503980962254628,-0.8054151460136345,-1.5810651532718523,1.3049326349709807,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.700737475251506,-0.9162132607023955,0.5346606335073033,-0.7053222731407053,0.25646618918870506,1.441564743542475,0.46210489831329404,1.9413329540305424,-0.42892634594316587,-0.6999958971074258,-1.5810651532718523,-0.7161767342351891,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8397318190015375,0.2895773026178104,-1.4101572184661844,-0.5291587033390049,0.31475290672678097,-1.3287217407490024,-1.4177725618808532,-0.8108067711861927,2.0882350034086,-0.5266571128358736,0.8214043092290633,1.9252335933435796,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8397318190015375,-0.6929187119393944,-0.21488267917220868,-0.6150041310208673,0.8491236756594706,0.5181359154453159,-0.23004305430139052,0.2594697886203155,0.2999169504276085,-0.6155227393238625,0.8214043092290633,-0.19028942127432244,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9208045172876551,0.9594609489068137,-0.6336317482007342,0.310933006327013,-0.7353056344420444,1.441564743542475,-0.6400684431892331,-0.4176439532980876,-0.31673898758101526,0.30454701639333,-1.5810651532718523,-1.017738465333017,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.040536349143058786,-0.9608721704549957,-1.4269772647535226,-0.9292080578543288,2.4438723422217747,-1.3287217407490024,-1.3601485440727603,-0.8108067711861927,2.1662296278102726,-0.9355067448405875,0.8214043092290633,2.346068970824292,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.01448041136597848,-0.9162132607023955,-1.5110774961902143,-0.9331124477131465,-1.1352702233312282,0.5181359154453159,-1.5291727293177773,1.0239530456249641,0.4754488417125611,-0.9307190668696971,-0.3798304220213945,-0.9947987450270038,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.334882663582873,-0.9608721704549957,1.443994385916528,-0.642187095642009,-0.36938868592545276,0.5181359154453159,1.5670840524100451,1.3297463484268237,-0.8942968395026898,-0.6579682145422041,0.8214043092290633,-0.6842964611576698,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.729698297983463,1.4953678659380163,0.457919172321322,1.7220829363770893,1.8809008703326842,-1.3287217407490024,0.4481143083205514,-0.8108067711861927,0.27428015457095445,1.702001336766932,0.8214043092290633,2.346068970824292,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.691039164414177,-1.0948488997127963,-0.1612687816313179,-0.9312597095850904,1.202216592616708,0.5181359154453159,-0.4577450374565041,2.250094142553707,0.4415461795730989,-0.917146451489956,0.8214043092290633,-0.04713914048198046,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.31562015168824514,-0.8715543509497953,0.5493781740087244,-0.6405844203287826,-0.3693192583189122,1.9032791575910544,0.6114718349534183,2.250094142553707,-0.6852864787854027,-0.6522207426384702,-1.5810651532718523,-1.0397675282216712,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.6099664661280593,-0.9608721704549957,-1.5643409761001186,-0.9561239099232663,0.6913185601817076,-1.3287217407490024,-1.634654485837459,-0.8108067711861927,2.1662296278102726,-0.9487857761938117,-1.5810651532718523,2.346068970824292,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4709721223780277,1.0041198586594138,-0.22819854914968465,0.6784173624565657,-1.1064490404636602,-0.4052929126518432,-0.2236127989847994,-0.6823735840094117,-0.7631100018104144,0.6582141431062014,0.8214043092290633,-0.6881629963204124,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.4999329451099848,1.8972980537114181,0.020597968850527323,1.6302473676308984,-0.83356076009357,-0.4052929126518432,0.013939502656140745,-0.7190687803456348,-0.7143807188688165,1.6105555583535935,-1.5810651532718523,-0.522212199445682,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0597988610376865,0.5128718513808115,-1.5639905584691323,-0.5551027203775817,-0.3769325139634588,-1.3287217407490024,-1.5721496327059734,-0.8108067711861927,1.7798761481093328,-0.5506011485369892,0.8214043092290633,1.0839681011465052,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8107709962695805,-0.7822365314445948,-0.5747615861950502,-0.743468218893811,1.454427153313694,-0.4052929126518432,-0.6012694489847445,-0.1686408353022877,1.0846890148371091,-0.7411089525131141,0.8214043092290633,0.8691755763677337,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7557542357605432,-0.826895441197195,0.7179290545130929,-0.575516939260948,-2.1585575595588793,-0.4052929126518432,0.7298872992746342,-0.09728906464852057,-1.4105676859899179,-0.5816645968811387,-1.5810651532718523,-1.3279788466227955,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5810056433961024,0.6915074903912123,0.47824339491852286,0.9270025333804093,0.896103590774951,0.5181359154453159,0.4688742691862826,-0.512124940542516,-0.14340348293199168,0.9125313060764337,-0.3798304220213945,-0.17124291051920612,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.06949717187501575,0.3788951221230108,-1.3442787038407762,-0.4481497178257799,-0.4090793662303393,1.9032791575910544,-1.3293323153907015,-0.09728906464852057,0.9835493146697475,-0.4593586206035466,0.8214043092290633,-1.0494392101022976,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.2509050803418786,-1.1395078094653965,-1.4627198631141163,-0.9905302799455102,0.6308254543268927,-0.4052929126518432,-1.347860693639037,2.250094142553707,2.1662296278102726,-0.9937492990242021,0.8214043092290633,0.3683209479869169,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8947485795105747,1.048778768412014,0.4425007965579287,1.2572616295750931,0.5926596887075544,0.5181359154453159,0.4301101179386923,-0.5589769924081908,-0.251183432906568,1.2429149611478523,-1.5810651532718523,-0.29426457903637004,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9758212777966924,0.5575307611334117,-1.51423125486909,-0.5028282255866007,-0.03194838340652288,-1.3287217407490024,-1.5104863368202661,-0.8108067711861927,2.06659162725483,-0.5064675651661755,-1.5810651532718523,1.5035565957305659,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.01448041136597848,-0.4249652534237931,-1.596228980519864,-0.8142018960158539,-0.7772456912965958,-1.3287217407490024,-1.5986796784355821,-0.8108067711861927,1.2901498839034107,-0.8133193313429348,-1.5810651532718523,0.5970854055042141,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5646480164563512,0.20025948311260997,-1.5324529716803732,-0.6122875395324906,-0.6865903030550389,1.441564743542475,-1.5213215256903334,-0.2087762062950318,1.1900990361525234,-0.6187973303888581,0.8214043092290633,-1.0029259053126194,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1795306928930903,-1.1841667192179968,0.5178405872199648,-0.9723097939376949,-0.3252226370514746,-0.4052929126518432,0.7236274509404729,2.250094142553707,-0.657658062630426,-0.975535797686829,-1.5810651532718523,-0.21307793949786363,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5646480164563512,-1.050189989960196,1.4604640145728807,-0.7748170026801832,-1.6674996947472183,-0.4052929126518432,1.4738528853220978,0.7946080685235697,-1.291423118866289,-0.777965039534308,0.8214043092290633,-1.0293531824257824,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5907039542334315,1.4953678659380163,-0.7054673625529082,0.5880423878788117,0.08697683938278761,1.9032791575910544,-0.689496253106461,-0.2844412499698772,0.32514760541385507,0.558604470417028,-1.5810651532718523,-1.0361469695596188,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.6099664661280593,-1.1395078094653965,0.1092536294900395,-0.9399891751209619,-0.7263654893915046,0.5181359154453159,0.1984957295747281,2.250094142553707,-0.6947263114211882,-0.9430947627567157,0.8214043092290633,-0.8290213400730597,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1958883198328414,-0.8715543509497953,0.8412760606202405,-0.6020633803534327,-0.4780534687618788,0.5181359154453159,0.9061194183488668,0.7946080685235697,-0.8060088421410336,-0.6145968204710014,0.8214043092290633,-0.7283511374998667,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2248491425647983,0.6021896708860119,-0.5796674330288573,0.12514201815437065,-0.21510391235012355,-1.3287217407490024,-0.5926116885583512,-0.8108067711861927,-0.011613134113262716,0.12375571452558057,0.8214043092290633,1.280792862975301,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5356871937243942,-0.7822365314445948,0.8815740881836548,-0.5036181967516307,0.7628865517028266,-1.3287217407490024,0.866421546829728,-0.8108067711861927,-0.37041890910193265,-0.5064675651661755,-1.5810651532718523,2.346068970824292,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6360224039051396,1.450708956185416,0.2998808207465398,1.5024141200408203,1.2619390552103245,0.5181359154453159,0.2699565352338702,-0.5967514592248911,0.1139480550873285,1.5045830164743337,-1.5810651532718523,-0.022926569571299425,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.6196647769653885,1.852639143958818,-1.5051203964634485,-0.11714043318660716,1.3995471263036716,-1.3287217407490024,-1.5021165617478696,-0.8108067711861927,2.1662296278102726,-0.12319926439507503,0.8214043092290633,2.346068970824292,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.8947485795105747,0.7361664001438125,-1.5559309529564493,-0.4868810378954185,0.41549160730675677,-0.4052929126518432,-1.5604821330800347,-0.6648599675762142,2.1662296278102726,-0.4845616801106864,-0.3798304220213945,0.2373705698371867,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.1148156215467238,1.048778768412014,-0.7671408656064819,0.2506906009362324,-0.4030748115587259,0.5181359154453159,-0.7776178321266213,-0.5589769924081908,0.03719164316751651,0.24895236429503112,-1.5810651532718523,-0.6979534282380749,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6649832266370965,1.1380965879172145,1.443293550654556,2.208727907018764,-1.3421546592312457,1.441564743542475,1.4254522498138624,-0.4473166187990767,-1.190930244444943,2.1863020635864796,0.8214043092290633,-1.2022591767205535,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4806704332153569,0.9148020391542134,0.38608355796914823,1.0758467406619698,2.492031900654964,1.441564743542475,0.36974315460509155,-0.4094530612587521,0.5826450223934236,1.0661039811780717,-1.5810651532718523,-0.03642253082911221,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.45461449543827664,-0.7822365314445948,-0.7976271995022823,-0.7892069810244715,1.8170539806942114,1.9032791575910544,-0.8811542233921297,1.7578569723494275,1.7483488138153784,-0.7770165372947919,-1.5810651532718523,-0.5079302785050557,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.15056987016113332,1.6740035049484172,-0.258334465414499,1.142323666686117,0.9077932412256124,-0.4052929126518432,-0.26706577695977696,-0.7120120118194381,0.37203709207107094,1.1304609872985665,0.8214043092290633,0.5367526039090335,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.305921840850916,-0.8715543509497953,-1.5002145496296415,-0.8861233715083376,0.6685651990412669,1.441564743542475,-1.26665654997089,1.5973154883784508,2.1662296278102726,-0.9164011997303363,0.8214043092290633,-0.5908724174217805,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.12451393238405302,1.8079802342062177,-0.2173356025891122,1.292838748230403,-0.3665695647062749,-1.3287217407490024,-0.22150224815919356,-0.8108067711861927,-0.3626724403511556,1.2746841403249747,0.8214043092290633,1.0965720846145366,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.3609386013599531,1.8079802342062177,-1.5037187259395035,-0.12708043007608597,0.12893206055528855,-1.3287217407490024,-1.499263103838798,-0.8108067711861927,2.1662296278102726,-0.1346772706625517,0.8214043092290633,1.6992281565672203,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.12451393238405302,0.423554031875611,-1.4504552460295992,-0.5139389711091455,0.9371161604364086,-0.4052929126518432,-1.464490315342399,-0.6372484101364887,2.1662296278102726,-0.5070490873725454,0.8214043092290633,0.554584669848712,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8107709962695805,-0.15701179490819178,0.7978242743779497,0.17842244745046193,-1.938496938178248,1.9032791575910544,0.7557526448220362,0.2594697886203155,-1.3334171266633073,0.18169339298935058,-0.3798304220213945,-1.4214714050719859,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15056987016113332,-1.0948488997127963,-1.4066530421563224,-0.9856824712852899,-0.6306238884692501,-0.4052929126518432,-1.5678248087144233,1.3297463484268237,0.8786838183352902,-0.9773424686192405,-0.3798304220213945,-0.39880075973252377,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.729698297983463,1.8972980537114181,1.5214366823644818,2.6196805685852405,0.006323650465058334,-0.4052929126518432,1.5029785685435424,-0.7190687803456348,-0.7955198227995878,2.6374757851062642,0.8214043092290633,-0.01145561061071344,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9758212777966924,-1.1395078094653965,-1.5135304196071175,-1.0062728707881954,-1.971468278777397,1.9032791575910544,-1.8295212460175512,2.250094142553707,-0.7170563109808251,-0.9953865945567,-0.3798304220213945,-1.4704987521962138,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.334882663582873,-1.1395078094653965,-1.5436663358719318,-0.9846594870428049,-1.5259264258643066,-1.3287217407490024,-1.1682378233838,-0.8108067711861927,-0.020168833364227496,-0.996357680182871,-0.3798304220213945,-0.3135008925791682,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3445809744202021,-0.9608721704549957,-0.6753314462880938,-0.8723528669553318,-0.6777103172908852,-1.3287217407490024,-0.780301111341755,-0.8108067711861927,-0.2447014528515714,-0.8628446982776641,-1.5810651532718523,0.7181457501336749,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9208045172876551,0.9148020391542134,1.2274362899670481,1.741144542762059,0.08346643362069271,0.5181359154453159,1.2178873971304531,-0.5432376312345657,-0.7068236139802827,1.71677651748606,0.8214043092290633,-0.5007007717286143,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.42565367270631965,-0.7822365314445948,0.6292733938735806,-0.5423495168212693,1.5402417092164498,0.5181359154453159,0.6294167335113472,0.4735251005816173,0.03460131129182898,-0.5471176611454334,-0.3798304220213945,0.089902380410316,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3898994240919103,-0.023035065650391134,-0.6833910518007766,-0.2954409034059428,-0.4618816742833009,0.5181359154453159,-0.6582147483060616,-0.3351283001610779,-0.08640472518261745,-0.3123068983985811,-1.5810651532718523,-0.7217947983343183,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.12451393238405302,-0.826895441197195,-1.4543098399704475,-0.9058101349303814,1.9195141416302954,-1.3287217407490024,-1.5158139700861455,-0.8108067711861927,2.1662296278102726,-0.8966520281004134,0.8214043092290633,2.346068970824292,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3898994240919103,0.9148020391542134,1.1853861742487024,1.7276809334817984,-0.7483515785347626,-1.3287217407490024,1.200723530575328,-0.8108067711861927,-0.9690012781751574,1.6842564407026535,0.8214043092290633,0.6322279996186375,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6099664661280593,-0.2463296144133922,1.2358463131107171,0.246018972895551,-0.13313190485458565,-1.3287217407490024,1.2219651245122702,-0.8108067711861927,-0.7787920122536942,0.23671781457460722,0.8214043092290633,1.3804916843893764,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.7199999871461338,-0.15701179490819178,-0.5288568765358564,-0.3171850018045397,-1.5192486351890562,-0.4052929126518432,-0.5078817856884434,-0.5432376312345657,-0.8934633192722221,-0.3313108182688842,-1.5810651532718523,-0.9391976746926014,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20558663067017058,-1.1395078094653965,1.4499514856432938,-0.8963929966537282,-0.4503451597754708,-0.4052929126518432,1.5323650787789103,2.250094142553707,-0.9200087589162728,-0.8998927440854265,0.8214043092290633,-0.2891683539519525,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.39959773492923933,1.7633213244536174,-1.581511440018443,-0.23616464979973145,-1.9509783649752481,-1.3287217407490024,-1.5868742642586784,-0.8108067711861927,-0.6063242676251337,-0.2316898538863834,-1.5810651532718523,-0.8304722180823904,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.26060339117920783,1.048778768412014,0.8815740881836548,1.613885302996931,2.673983680434697,1.441564743542475,0.8580028009110403,-0.4330621030191898,0.5772727736776786,1.6037015005037574,-1.5810651532718523,0.2411248725474321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.7199999871461338,0.825484219649013,1.3756629478742168,1.730227027596428,-1.0733950106944736,-1.3287217407490024,1.3565071897681331,-0.8108067711861927,-1.1006169435142528,1.712553424181548,0.8214043092290633,0.23689246880986434,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.949765340019612,-1.050189989960196,0.8269089377498053,-0.8246874845013247,0.36269429820032995,-0.4052929126518432,0.7109338695962018,0.7946080685235697,-0.49570936659009496,-0.8187958026068071,-0.3798304220213945,0.20526308795056872,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26060339117920783,-0.6929187119393944,-0.22469437283982246,-0.6141289111689635,-0.49233705511304526,-1.3287217407490024,-0.22558001428536828,-0.8108067711861927,-0.42745771874934685,-0.6174197438028943,0.8214043092290633,0.9436068108722337,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0597988610376865,-0.7822365314445948,1.446447309333432,-0.4045762723417125,-0.24508094753231555,0.5181359154453159,1.4724791963821011,0.4735251005816173,-0.8568428151119051,-0.41545651694594804,0.8214043092290633,-0.6338998465526999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.42565367270631965,0.2895773026178104,-0.4591237679695998,0.011317971440544949,-0.08268166103366209,-0.4052929126518432,-0.445041227601883,-0.6219344371026913,-0.030634792968480283,-0.0056809660883732705,-0.3798304220213945,-0.06558216507199176,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
